"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"228180","28180","Kapaa, HI","1993","Micro","921","419","174","148","-31"
"228180","28180","Kapaa, HI","1994","Micro","950","369","228","101","-29"
"228180","28180","Kapaa, HI","1995","Micro","873","408","219","-296","-28"
"228180","28180","Kapaa, HI","1996","Micro","793","384","232","-205","-27"
"228180","28180","Kapaa, HI","1997","Micro","783","391","218","-829","3"
"228180","28180","Kapaa, HI","1998","Micro","736","389","176","-568","-5"
"228180","28180","Kapaa, HI","1999","Micro","7983","3512","1868","-883","-183"
"228180","28180","Kapaa, HI","1999","Micro","783","368","97","-161","-20"
"228180","28180","Kapaa, HI","2000","Micro","176","115","37","-55","5"
"228180","28180","Kapaa, HI","2001","Micro","764","449","172","-190","-60"
"228180","28180","Kapaa, HI","2002","Micro","779","451","173","273","-56"
"228180","28180","Kapaa, HI","2003","Micro","764","396","154","159","-86"
"228180","28180","Kapaa, HI","2004","Micro","819","436","155","534","-63"
"228180","28180","Kapaa, HI","2005","Micro","780","447","160","256","-60"
"228180","28180","Kapaa, HI","2006","Micro","800","459","163","-135","-49"
"228180","28180","Kapaa, HI","2007","Micro","845","479","147","341","-11"
"228180","28180","Kapaa, HI","2008","Micro","913","496","148","395","-7"
"228180","28180","Kapaa, HI","2009","Micro","914","469","148","81","-20"
"228180","28180","Kapaa, HI","2010","Micro","196","165","88","5","-11"
"228180","28180","Kapaa, HI","2011","Micro","891","575","420","-47","-3"
"228180","28180","Kapaa, HI","2012","Micro","881","495","438","-24","-14"
"228180","28180","Kapaa, HI","2013","Micro","843","515","252","391","2"
"228180","28180","Kapaa, HI","2014","Micro","909","582","137","204","-5"
"228180","28180","Kapaa, HI","2015","Micro","892","542","275","119","-8"
"228180","28180","Kapaa, HI","2016","Micro","888","569","428","-220","-5"
"228180","28180","Kapaa, HI","2017","Micro","804","586","245","-193","-6"
"228180","28180","Kapaa, HI","2018","Micro","812","592","262","-24","-4"
"228180","28180","Kapaa, HI","2019","Micro","755","673","120","-304","0"
"228180","28180","Kapaa, HI","2020","Micro","755","760","91","-426","1"
"228260","28260","Kearney, NE","1990","Micro","171","89","8","18","3"
"228260","28260","Kearney, NE","1991","Micro","643","360","26","63","-29"
"228260","28260","Kearney, NE","1992","Micro","601","395","23","250","-23"
"228260","28260","Kearney, NE","1993","Micro","592","376","17","351","-14"
"228260","28260","Kearney, NE","1994","Micro","630","388","31","-105","-11"
"228260","28260","Kearney, NE","1995","Micro","623","371","34","135","-21"
"228260","28260","Kearney, NE","1996","Micro","643","388","41","321","-10"
"228260","28260","Kearney, NE","1997","Micro","620","376","24","-143","-5"
"228260","28260","Kearney, NE","1998","Micro","648","362","34","27","-8"
"228260","28260","Kearney, NE","1999","Micro","621","375","28","-349","1"
"228260","28260","Kearney, NE","1999","Micro","5792","3480","266","568","-117"
"228260","28260","Kearney, NE","2000","Micro","164","92","6","5","3"
"228260","28260","Kearney, NE","2001","Micro","634","396","48","-215","-48"
"228260","28260","Kearney, NE","2002","Micro","666","398","44","193","-49"
"228260","28260","Kearney, NE","2003","Micro","704","385","33","-1","-78"
"228260","28260","Kearney, NE","2004","Micro","715","436","35","168","-41"
"228260","28260","Kearney, NE","2005","Micro","752","403","28","-92","-44"
"228260","28260","Kearney, NE","2006","Micro","715","415","30","91","-30"
"228260","28260","Kearney, NE","2007","Micro","780","413","29","15","-3"
"228260","28260","Kearney, NE","2008","Micro","768","409","28","-154","-1"
"228260","28260","Kearney, NE","2009","Micro","782","391","30","156","5"
"228260","28260","Kearney, NE","2010","Micro","180","96","19","-37","-2"
"228260","28260","Kearney, NE","2011","Micro","743","440","95","324","0"
"228260","28260","Kearney, NE","2012","Micro","777","367","119","246","2"
"228260","28260","Kearney, NE","2013","Micro","750","410","117","-103","-5"
"228260","28260","Kearney, NE","2014","Micro","832","420","147","-250","1"
"228260","28260","Kearney, NE","2015","Micro","803","448","64","-60","-4"
"228260","28260","Kearney, NE","2016","Micro","820","427","90","95","-4"
"228260","28260","Kearney, NE","2017","Micro","752","434","98","-223","-4"
"228260","28260","Kearney, NE","2018","Micro","724","463","69","-211","1"
"228260","28260","Kearney, NE","2019","Micro","701","412","49","43","1"
"228260","28260","Kearney, NE","2020","Micro","688","475","35","85","3"
"228300","28300","Keene, NH","1990","Micro","262","158","4","23","-28"
"228300","28300","Keene, NH","1991","Micro","965","595","19","-105","-19"
"228300","28300","Keene, NH","1992","Micro","888","597","21","-159","-34"
"228300","28300","Keene, NH","1993","Micro","879","611","11","21","-15"
"228300","28300","Keene, NH","1994","Micro","781","613","-9","-475","-20"
"228300","28300","Keene, NH","1995","Micro","804","671","37","139","-24"
"228300","28300","Keene, NH","1996","Micro","788","617","19","374","-19"
"228300","28300","Keene, NH","1997","Micro","757","635","3","337","-12"
"228300","28300","Keene, NH","1998","Micro","761","638","22","55","-22"
"228300","28300","Keene, NH","1999","Micro","7650","5765","157","446","-214"
"228300","28300","Keene, NH","1999","Micro","765","630","30","236","-21"
"228300","28300","Keene, NH","2000","Micro","213","148","6","86","2"
"228300","28300","Keene, NH","2001","Micro","782","680","45","324","-72"
"228300","28300","Keene, NH","2002","Micro","757","705","41","598","-58"
"228300","28300","Keene, NH","2003","Micro","732","645","36","919","-50"
"228300","28300","Keene, NH","2004","Micro","737","634","37","464","-66"
"228300","28300","Keene, NH","2005","Micro","819","644","38","152","-81"
"228300","28300","Keene, NH","2006","Micro","817","660","44","394","-56"
"228300","28300","Keene, NH","2007","Micro","749","669","37","-20","-21"
"228300","28300","Keene, NH","2008","Micro","765","653","38","-408","-5"
"228300","28300","Keene, NH","2009","Micro","759","679","38","-243","-12"
"228300","28300","Keene, NH","2010","Micro","186","149","2","-98","-1"
"228300","28300","Keene, NH","2011","Micro","742","698","55","-197","0"
"228300","28300","Keene, NH","2012","Micro","714","719","72","-67","-8"
"228300","28300","Keene, NH","2013","Micro","701","700","62","-231","-2"
"228300","28300","Keene, NH","2014","Micro","625","663","81","-310","-6"
"228300","28300","Keene, NH","2015","Micro","643","679","126","-207","-7"
"228300","28300","Keene, NH","2016","Micro","691","738","108","-346","-1"
"228300","28300","Keene, NH","2017","Micro","645","743","51","12","-7"
"228300","28300","Keene, NH","2018","Micro","652","803","47","-29","-4"
"228300","28300","Keene, NH","2019","Micro","636","751","66","3","1"
"228300","28300","Keene, NH","2020","Micro","643","755","56","403","1"
"228340","28340","Kendallville, IN","1981","Micro","700","400","","-600","100"
"228340","28340","Kendallville, IN","1982","Micro","1300","700","","-800","100"
"228340","28340","Kendallville, IN","1983","Micro","1900","1000","","-1000","0"
"228340","28340","Kendallville, IN","1984","Micro","2500","1300","","-800","0"
"228340","28340","Kendallville, IN","1985","Micro","3100","1600","","-400","100"
"228340","28340","Kendallville, IN","1986","Micro","3700","1900","","-500","0"
"228340","28340","Kendallville, IN","1987","Micro","4300","2200","","-300","0"
"228340","28340","Kendallville, IN","1988","Micro","5000","2500","","-700","0"
"228340","28340","Kendallville, IN","1989","Micro","5600","2800","","-600","0"
"228340","28340","Kendallville, IN","1990","Micro","164","79","4","45","-1"
"228340","28340","Kendallville, IN","1990","Micro","6049","3048","","-567","0"
"228340","28340","Kendallville, IN","1991","Micro","659","316","14","-71","-24"
"228340","28340","Kendallville, IN","1992","Micro","602","316","17","63","-18"
"228340","28340","Kendallville, IN","1993","Micro","648","340","11","466","-15"
"228340","28340","Kendallville, IN","1994","Micro","641","372","22","306","-16"
"228340","28340","Kendallville, IN","1995","Micro","647","331","23","462","-7"
"228340","28340","Kendallville, IN","1996","Micro","707","321","39","270","-10"
"228340","28340","Kendallville, IN","1997","Micro","678","357","58","113","-6"
"228340","28340","Kendallville, IN","1998","Micro","702","369","80","262","-8"
"228340","28340","Kendallville, IN","1999","Micro","687","355","86","225","-9"
"228340","28340","Kendallville, IN","1999","Micro","6135","3156","354","2141","-114"
"228340","28340","Kendallville, IN","2000","Micro","197","63","53","8","3"
"228340","28340","Kendallville, IN","2001","Micro","776","384","198","-7","-49"
"228340","28340","Kendallville, IN","2002","Micro","650","355","195","-626","-28"
"228340","28340","Kendallville, IN","2003","Micro","689","383","176","-384","-45"
"228340","28340","Kendallville, IN","2004","Micro","715","424","167","-257","-40"
"228340","28340","Kendallville, IN","2005","Micro","699","399","181","-91","-48"
"228340","28340","Kendallville, IN","2006","Micro","698","361","177","-243","-33"
"228340","28340","Kendallville, IN","2007","Micro","751","414","163","-446","4"
"228340","28340","Kendallville, IN","2008","Micro","708","388","151","-281","1"
"228340","28340","Kendallville, IN","2009","Micro","697","397","157","-312","-3"
"228340","28340","Kendallville, IN","2010","Micro","153","129","2","-112","3"
"228340","28340","Kendallville, IN","2011","Micro","568","448","-22","-256","0"
"228340","28340","Kendallville, IN","2012","Micro","578","442","-7","-237","3"
"228340","28340","Kendallville, IN","2013","Micro","582","439","-4","-80","-5"
"228340","28340","Kendallville, IN","2014","Micro","623","420","-13","-57","-7"
"228340","28340","Kendallville, IN","2015","Micro","652","461","0","-43","-6"
"228340","28340","Kendallville, IN","2016","Micro","629","432","37","-317","1"
"228340","28340","Kendallville, IN","2017","Micro","573","459","20","-187","0"
"228340","28340","Kendallville, IN","2018","Micro","658","437","39","12","-2"
"228340","28340","Kendallville, IN","2019","Micro","626","468","42","58","0"
"228340","28340","Kendallville, IN","2020","Micro","628","495","34","-242","0"
"228380","28380","Kennett, MO","1990","Micro","128","111","1","-1","-2"
"228380","28380","Kennett, MO","1991","Micro","526","477","11","-339","-22"
"228380","28380","Kennett, MO","1992","Micro","492","423","","43","-19"
"228380","28380","Kennett, MO","1993","Micro","480","457","13","-7","-18"
"228380","28380","Kennett, MO","1994","Micro","462","477","5","-149","-18"
"228380","28380","Kennett, MO","1995","Micro","481","504","14","77","-19"
"228380","28380","Kennett, MO","1996","Micro","470","476","10","222","-12"
"228380","28380","Kennett, MO","1997","Micro","469","477","40","-210","-3"
"228380","28380","Kennett, MO","1998","Micro","486","490","28","-162","-4"
"228380","28380","Kennett, MO","1999","Micro","478","493","10","-169","-7"
"228380","28380","Kennett, MO","1999","Micro","4472","4385","132","-695","-124"
"228380","28380","Kennett, MO","2000","Micro","118","121","3","-51","2"
"228380","28380","Kennett, MO","2001","Micro","488","467","24","-246","-34"
"228380","28380","Kennett, MO","2002","Micro","464","470","18","-215","-31"
"228380","28380","Kennett, MO","2003","Micro","443","470","14","-217","-36"
"228380","28380","Kennett, MO","2004","Micro","473","470","18","-387","-33"
"228380","28380","Kennett, MO","2005","Micro","466","442","19","40","-34"
"228380","28380","Kennett, MO","2006","Micro","492","477","21","-302","-24"
"228380","28380","Kennett, MO","2007","Micro","484","446","14","-266","-1"
"228380","28380","Kennett, MO","2008","Micro","506","413","17","-305","3"
"228380","28380","Kennett, MO","2009","Micro","458","435","16","-328","2"
"228380","28380","Kennett, MO","2010","Micro","107","77","3","-39","-2"
"228380","28380","Kennett, MO","2011","Micro","503","432","-7","4","-1"
"228380","28380","Kennett, MO","2012","Micro","437","454","-6","-148","1"
"228380","28380","Kennett, MO","2013","Micro","481","461","10","-140","0"
"228380","28380","Kennett, MO","2014","Micro","443","407","21","-486","11"
"228380","28380","Kennett, MO","2015","Micro","429","466","54","-470","1"
"228380","28380","Kennett, MO","2016","Micro","443","420","38","-307","0"
"228380","28380","Kennett, MO","2017","Micro","356","443","46","-437","3"
"228380","28380","Kennett, MO","2018","Micro","413","487","37","-647","1"
"228380","28380","Kennett, MO","2019","Micro","361","403","39","-289","1"
"228380","28380","Kennett, MO","2020","Micro","365","452","32","-241","1"
"228420","28420","Kennewick-Richland, WA","1990","Metro","747","220","114","540","13"
"228420","28420","Kennewick-Richland, WA","1991","Metro","2815","987","483","2034","-73"
"228420","28420","Kennewick-Richland, WA","1992","Metro","2984","1060","607","2854","-95"
"228420","28420","Kennewick-Richland, WA","1993","Metro","2938","1041","663","3504","-86"
"228420","28420","Kennewick-Richland, WA","1994","Metro","3012","1030","735","3798","-97"
"228420","28420","Kennewick-Richland, WA","1995","Metro","2952","1154","803","2505","-47"
"228420","28420","Kennewick-Richland, WA","1996","Metro","3064","1096","963","-2211","-40"
"228420","28420","Kennewick-Richland, WA","1997","Metro","2653","1163","1358","-934","-17"
"228420","28420","Kennewick-Richland, WA","1998","Metro","3173","1157","1373","-1595","-16"
"228420","28420","Kennewick-Richland, WA","1999","Metro","27054","10103","8431","9656","-489"
"228420","28420","Kennewick-Richland, WA","1999","Metro","2716","1195","1332","-839","-31"
"228420","28420","Kennewick-Richland, WA","2000","Metro","796","301","324","59","7"
"228420","28420","Kennewick-Richland, WA","2001","Metro","3259","1298","1201","700","-190"
"228420","28420","Kennewick-Richland, WA","2002","Metro","3363","1297","1147","3079","-125"
"228420","28420","Kennewick-Richland, WA","2003","Metro","3434","1270","1033","3068","-100"
"228420","28420","Kennewick-Richland, WA","2004","Metro","3511","1293","949","1807","-210"
"228420","28420","Kennewick-Richland, WA","2005","Metro","3588","1356","1027","2104","-210"
"228420","28420","Kennewick-Richland, WA","2006","Metro","3741","1313","1020","1763","-122"
"228420","28420","Kennewick-Richland, WA","2007","Metro","3988","1453","928","1789","-10"
"228420","28420","Kennewick-Richland, WA","2008","Metro","4089","1399","905","4601","48"
"228420","28420","Kennewick-Richland, WA","2009","Metro","4170","1457","906","4764","60"
"228420","28420","Kennewick-Richland, WA","2010","Metro","1079","379","29","1379","107"
"228420","28420","Kennewick-Richland, WA","2011","Metro","4234","1639","215","5109","35"
"228420","28420","Kennewick-Richland, WA","2012","Metro","4363","1594","271","1553","1"
"228420","28420","Kennewick-Richland, WA","2013","Metro","4151","1634","321","-116","-10"
